Year,Region,Region_en,Crop,Metrics,Value
2000,扶沟县,fugouxian,Wheat,Unit yield (Kg/ha),6132.0
2000,西华县,xihuaxian,Wheat,Unit yield (Kg/ha),6056.0
2000,商水县,shangshuixian,Wheat,Unit yield (Kg/ha),6057.0
2000,太康县,taikangxian,Wheat,Unit yield (Kg/ha),6227.0
2000,鹿邑县,luyixian,Wheat,Unit yield (Kg/ha),6066.0
2000,郸城县,danchengxian,Wheat,Unit yield (Kg/ha),6014.0
2000,淮阳县,huaiyangxian,Wheat,Unit yield (Kg/ha),6104.0
2000,沈丘县,shenqiuxian,Wheat,Unit yield (Kg/ha),5706.0
2000,驿城区,yichengqu,Wheat,Unit yield (Kg/ha),3766.0
2000,确山县,queshanxian,Wheat,Unit yield (Kg/ha),3271.0
2000,泌阳县,miyangxian,Wheat,Unit yield (Kg/ha),2541.0
2000,遂平县,suipingxian,Wheat,Unit yield (Kg/ha),4155.0
2000,西平县,xipingxian,Wheat,Unit yield (Kg/ha),4524.0
2000,上蔡县,shangcaixian,Wheat,Unit yield (Kg/ha),4375.0
2000,汝南县,runanxian,Wheat,Unit yield (Kg/ha),4083.0
2000,平舆县,pingyuxian,Wheat,Unit yield (Kg/ha),4434.0
2000,新蔡县,xincaixian,Wheat,Unit yield (Kg/ha),4143.0
2000,正阳县,zhengyangxian,Wheat,Unit yield (Kg/ha),3692.0
2000,中原区,zhongyuanqu,Corn,Sown area (1000 ha),3.9
2000,二七区,erqiqu,Corn,Sown area (1000 ha),2.03
2000,管城区,guanchengqu,Corn,Sown area (1000 ha),2.83
2000,金水区,jinshuiqu,Corn,Sown area (1000 ha),0.78
2000,上街区,shangjiequ,Corn,Sown area (1000 ha),0.11
2000,邙山区,mangshanqu,Corn,Sown area (1000 ha),1.58
2000,巩义市,gongyishi,Corn,Sown area (1000 ha),19.56
2000,荥阳市,yingyangshi,Corn,Sown area (1000 ha),21.4
2000,新密市,xinmishi,Corn,Sown area (1000 ha),23.52
2000,新郑市,xinzhengshi,Corn,Sown area (1000 ha),18.38
2000,登封市,dengfengshi,Corn,Sown area (1000 ha),17.05
2000,中牟县,zhongmouxian,Corn,Sown area (1000 ha),14.37
2000,郊区,jiaoqu,Corn,Sown area (1000 ha),0.81
2000,杞县,qixian,Corn,Sown area (1000 ha),16.23
2000,通许县,tongxuxian,Corn,Sown area (1000 ha),8.54
2000,尉氏县,weishixian,Corn,Sown area (1000 ha),14.3
2000,开封县,kaifengxian,Corn,Sown area (1000 ha),13.78
2000,兰考县,lankaoxian,Corn,Sown area (1000 ha),15.84
2000,吉利区,jiliqu,Corn,Sown area (1000 ha),1.2
2000,洛龙区,luolongqu,Corn,Sown area (1000 ha),6.12
2000,偃师市,yanshishi,Corn,Sown area (1000 ha),26.15
2000,孟津县,mengjinxian,Corn,Sown area (1000 ha),13.03
2000,新安县,xinanxian,Corn,Sown area (1000 ha),17.28
2000,栾川县,luanchuanxian,Corn,Sown area (1000 ha),8.0
2000,嵩县,songxian,Corn,Sown area (1000 ha),13.91
2000,汝阳县,ruyangxian,Corn,Sown area (1000 ha),10.51
2000,宜阳县,yiyangxian,Corn,Sown area (1000 ha),19.25
2000,洛宁县,luoningxian,Corn,Sown area (1000 ha),9.62
2000,伊川县,yichuanxian,Corn,Sown area (1000 ha),16.21
2000,新华区,xinhuaqu,Corn,Sown area (1000 ha),1.79
2000,卫东区,weidongqu,Corn,Sown area (1000 ha),1.01
2000,石龙区,shilongqu,Corn,Sown area (1000 ha),0.42
2000,湛河区,zhanhequ,Corn,Sown area (1000 ha),2.23
2000,舞钢市,wugangshi,Corn,Sown area (1000 ha),11.21
2000,汝州市,ruzhoushi,Corn,Sown area (1000 ha),28.79
2000,宝丰县,baofengxian,Corn,Sown area (1000 ha),16.05
2000,叶县,yexian,Corn,Sown area (1000 ha),36.51
2000,鲁山县,lushanxian,Corn,Sown area (1000 ha),22.31
2000,郏县,jiaxian,Corn,Sown area (1000 ha),11.32
2000,铁西区,tiexiqu,Corn,Sown area (1000 ha),0.07
2000,郊区,jiaoqu,Corn,Sown area (1000 ha),4.4
2000,林州市,linzhoushi,Corn,Sown area (1000 ha),22.69
2000,安阳县,anyangxian,Corn,Sown area (1000 ha),26.27
2000,汤阴县,tangyinxian,Corn,Sown area (1000 ha),17.04
2000,滑县,huaxian,Corn,Sown area (1000 ha),31.09
2000,内黄县,neihuangxian,Corn,Sown area (1000 ha),10.9
2000,郊区,jiaoqu,Corn,Sown area (1000 ha),6.44
2000,浚县,junxian,Corn,Sown area (1000 ha),34.46
2000,淇县,qixian,Corn,Sown area (1000 ha),16.76
2000,北站区,beizhanqu,Corn,Sown area (1000 ha),1.96
2000,郊区,jiaoqu,Corn,Sown area (1000 ha),1.58
2000,卫辉市,weihuishi,Corn,Sown area (1000 ha),21.8
2000,辉县市,huixianshi,Corn,Sown area (1000 ha),34.89
2000,新乡县,xinxiangxian,Corn,Sown area (1000 ha),14.17
2000,获嘉县,huojiaxian,Corn,Sown area (1000 ha),11.91
2000,原阳县,yuanyangxian,Corn,Sown area (1000 ha),10.0
2000,延津县,yanjinxian,Corn,Sown area (1000 ha),7.88
2000,封丘县,fengqiuxian,Corn,Sown area (1000 ha),14.33
2000,长垣县,changyuanxian,Corn,Sown area (1000 ha),16.81
2000,解放区,jiefangqu,Corn,Sown area (1000 ha),0.59
2000,中站区,zhongzhanqu,Corn,Sown area (1000 ha),1.74
2000,马村区,macunqu,Corn,Sown area (1000 ha),2.49
2000,山阳区,shanyangqu,Corn,Sown area (1000 ha),1.82
2000,沁阳市,qinyangshi,Corn,Sown area (1000 ha),17.76
2000,孟州市,mengzhoushi,Corn,Sown area (1000 ha),12.65
2000,修武县,xiuwuxian,Corn,Sown area (1000 ha),7.52
2000,博爱县,boaixian,Corn,Sown area (1000 ha),9.57
2000,武陟县,wuzhixian,Corn,Sown area (1000 ha),17.43
2000,温县,wenxian,Corn,Sown area (1000 ha),14.15
2000,市区,shiqu,Corn,Sown area (1000 ha),5.1
2000,清丰县,qingfengxian,Corn,Sown area (1000 ha),20.16
2000,南乐县,nanlexian,Corn,Sown area (1000 ha),18.75
2000,范县,fanxian,Corn,Sown area (1000 ha),6.74
2000,台前县,taiqianxian,Corn,Sown area (1000 ha),5.97
2000,濮阳县,puyangxian,Corn,Sown area (1000 ha),25.5
2000,魏都区,weiduqu,Corn,Sown area (1000 ha),2.19
2000,禹州市,yuzhoushi,Corn,Sown area (1000 ha),29.58
2000,长葛市,changgeshi,Corn,Sown area (1000 ha),22.11
2000,许昌县,xuchangxian,Corn,Sown area (1000 ha),26.68
2000,鄢陵县,yanlingxian,Corn,Sown area (1000 ha),16.16
2000,襄城县,xiangchengxian,Corn,Sown area (1000 ha),11.99
2000,源汇区,yuanhuiqu,Corn,Sown area (1000 ha),1.46
2000,舞阳县,wuyangxian,Corn,Sown area (1000 ha),25.76
2000,临颍县,linyingxian,Corn,Sown area (1000 ha),13.56
2000,郾城县,yanchengxian,Corn,Sown area (1000 ha),37.08
2000,湖滨区,hubinqu,Corn,Sown area (1000 ha),0.95
2000,义马市,yimashi,Corn,Sown area (1000 ha),0.84
2000,灵宝市,lingbaoshi,Corn,Sown area (1000 ha),17.67
2000,渑池县,minchixian,Corn,Sown area (1000 ha),5.31
2000,陕县,shanxian,Corn,Sown area (1000 ha),6.05
2000,卢氏县,lushixian,Corn,Sown area (1000 ha),9.55
2000,宛城区,wanchengqu,Corn,Sown area (1000 ha),8.72
2000,卧龙区,wolongqu,Corn,Sown area (1000 ha),10.68
2000,邓州市,dengzhoushi,Corn,Sown area (1000 ha),10.18
2000,南召县,nanzhaoxian,Corn,Sown area (1000 ha),7.65
2000,方城县,fangchengxian,Corn,Sown area (1000 ha),20.03
2000,西峡县,xixiaxian,Corn,Sown area (1000 ha),8.54
2000,镇平县,zhenpingxian,Corn,Sown area (1000 ha),16.82
2000,内乡县,neixiangxian,Corn,Sown area (1000 ha),10.43
2000,淅川县,xichuanxian,Corn,Sown area (1000 ha),11.88
2000,社旗县,sheqixian,Corn,Sown area (1000 ha),10.72
2000,唐河县,tanghexian,Corn,Sown area (1000 ha),22.34
2000,新野县,xinyexian,Corn,Sown area (1000 ha),4.15
2000,桐柏县,tongbaixian,Corn,Sown area (1000 ha),1.06
2000,梁园区,liangyuanqu,Corn,Sown area (1000 ha),7.88
2000,睢阳区,suiyangqu,Corn,Sown area (1000 ha),19.51
2000,永城市,yongchengshi,Corn,Sown area (1000 ha),38.24
2000,民权县,minquanxian,Corn,Sown area (1000 ha),9.77
2000,睢县,suixian,Corn,Sown area (1000 ha),16.85
2000,宁陵县,ninglingxian,Corn,Sown area (1000 ha),6.16
2000,柘城县,zhechengxian,Corn,Sown area (1000 ha),12.41
2000,虞城县,yuchengxian,Corn,Sown area (1000 ha),27.82
2000,夏邑县,xiayixian,Corn,Sown area (1000 ha),34.02
2000,狮河区,shihequ,Corn,Sown area (1000 ha),0.02
2000,平桥区,pingqiaoqu,Corn,Sown area (1000 ha),2.45
2000,息县,xixian,Corn,Sown area (1000 ha),8.53
2000,淮滨县,huaibinxian,Corn,Sown area (1000 ha),3.02
2000,潢川县,huangchuanxian,Corn,Sown area (1000 ha),0.03
2000,固始县,gushixian,Corn,Sown area (1000 ha),3.55
2000,商城县,shangchengxian,Corn,Sown area (1000 ha),0.07
2000,罗山县,luoshanxian,Corn,Sown area (1000 ha),0.05
2000,新县,xinxian,Corn,Sown area (1000 ha),0.01
2000,川汇区,chuanhuiqu,Corn,Sown area (1000 ha),0.88
2000,项城市,xiangchengshi,Corn,Sown area (1000 ha),18.67
2000,扶沟县,fugouxian,Corn,Sown area (1000 ha),5.04
2000,西华县,xihuaxian,Corn,Sown area (1000 ha),20.89
2000,商水县,shangshuixian,Corn,Sown area (1000 ha),31.12
2000,太康县,taikangxian,Corn,Sown area (1000 ha),29.76
2000,鹿邑县,luyixian,Corn,Sown area (1000 ha),26.52
2000,郸城县,danchengxian,Corn,Sown area (1000 ha),31.22
2000,淮阳县,huaiyangxian,Corn,Sown area (1000 ha),13.27
2000,沈丘县,shenqiuxian,Corn,Sown area (1000 ha),29.28
2000,驿城区,yichengqu,Corn,Sown area (1000 ha),6.09
2000,确山县,queshanxian,Corn,Sown area (1000 ha),31.64
2000,泌阳县,miyangxian,Corn,Sown area (1000 ha),12.93
2000,遂平县,suipingxian,Corn,Sown area (1000 ha),39.22
2000,西平县,xipingxian,Corn,Sown area (1000 ha),32.63
2000,上蔡县,shangcaixian,Corn,Sown area (1000 ha),31.6
2000,汝南县,runanxian,Corn,Sown area (1000 ha),23.36
2000,平舆县,pingyuxian,Corn,Sown area (1000 ha),12.47
2000,新蔡县,xincaixian,Corn,Sown area (1000 ha),10.98
2000,正阳县,zhengyangxian,Corn,Sown area (1000 ha),5.34
2000,中原区,zhongyuanqu,Corn,Yield (t),20583.0
2000,二七区,erqiqu,Corn,Yield (t),6729.0
2000,管城区,guanchengqu,Corn,Yield (t),14087.0
2000,金水区,jinshuiqu,Corn,Yield (t),4142.0
2000,上街区,shangjiequ,Corn,Yield (t),571.0
2000,邙山区,mangshanqu,Corn,Yield (t),7604.0
2000,巩义市,gongyishi,Corn,Yield (t),76322.0
2000,荥阳市,yingyangshi,Corn,Yield (t),100629.0
2000,新密市,xinmishi,Corn,Yield (t),98120.0
2000,新郑市,xinzhengshi,Corn,Yield (t),95370.0
2000,登封市,dengfengshi,Corn,Yield (t),77465.0
2000,中牟县,zhongmouxian,Corn,Yield (t),79299.0
2000,郊区,jiaoqu,Corn,Yield (t),4571.0
2000,杞县,qixian,Corn,Yield (t),79950.0
2000,通许县,tongxuxian,Corn,Yield (t),39946.0
2000,尉氏县,weishixian,Corn,Yield (t),74408.0
2000,开封县,kaifengxian,Corn,Yield (t),77883.0
2000,兰考县,lankaoxian,Corn,Yield (t),74535.0
2000,吉利区,jiliqu,Corn,Yield (t),6700.0
2000,洛龙区,luolongqu,Corn,Yield (t),34668.0
2000,偃师市,yanshishi,Corn,Yield (t),151124.0
2000,孟津县,mengjinxian,Corn,Yield (t),60443.0
2000,新安县,xinanxian,Corn,Yield (t),71122.0
2000,栾川县,luanchuanxian,Corn,Yield (t),40959.0
2000,嵩县,songxian,Corn,Yield (t),70259.0
2000,汝阳县,ruyangxian,Corn,Yield (t),53909.0
2000,宜阳县,yiyangxian,Corn,Yield (t),103496.0
2000,洛宁县,luoningxian,Corn,Yield (t),61616.0
2000,伊川县,yichuanxian,Corn,Yield (t),87383.0
2000,新华区,xinhuaqu,Corn,Yield (t),5109.0
2000,卫东区,weidongqu,Corn,Yield (t),4368.0
2000,石龙区,shilongqu,Corn,Yield (t),1020.0
2000,湛河区,zhanhequ,Corn,Yield (t),7325.0
2000,舞钢市,wugangshi,Corn,Yield (t),44698.0
2000,汝州市,ruzhoushi,Corn,Yield (t),116963.0
2000,宝丰县,baofengxian,Corn,Yield (t),56736.0
2000,叶县,yexian,Corn,Yield (t),146950.0
2000,鲁山县,lushanxian,Corn,Yield (t),61797.0
2000,郏县,jiaxian,Corn,Yield (t),58508.0
2000,铁西区,tiexiqu,Corn,Yield (t),300.0
2000,郊区,jiaoqu,Corn,Yield (t),24376.0
2000,林州市,linzhoushi,Corn,Yield (t),82614.0
2000,安阳县,anyangxian,Corn,Yield (t),142642.0
2000,汤阴县,tangyinxian,Corn,Yield (t),98362.0
2000,滑县,huaxian,Corn,Yield (t),205964.0
2000,内黄县,neihuangxian,Corn,Yield (t),57793.0
2000,郊区,jiaoqu,Corn,Yield (t),31237.0
2000,浚县,junxian,Corn,Yield (t),210208.0
2000,淇县,qixian,Corn,Yield (t),80819.0
2000,北站区,beizhanqu,Corn,Yield (t),12097.0
2000,郊区,jiaoqu,Corn,Yield (t),11930.0
2000,卫辉市,weihuishi,Corn,Yield (t),94881.0
2000,辉县市,huixianshi,Corn,Yield (t),182001.0
2000,新乡县,xinxiangxian,Corn,Yield (t),84508.0
2000,获嘉县,huojiaxian,Corn,Yield (t),87278.0
2000,原阳县,yuanyangxian,Corn,Yield (t),51599.0
2000,延津县,yanjinxian,Corn,Yield (t),47574.0
2000,封丘县,fengqiuxian,Corn,Yield (t),96124.0
2000,长垣县,changyuanxian,Corn,Yield (t),91666.0
2000,解放区,jiefangqu,Corn,Yield (t),2157.0
2000,中站区,zhongzhanqu,Corn,Yield (t),7140.0
2000,马村区,macunqu,Corn,Yield (t),15577.0
2000,山阳区,shanyangqu,Corn,Yield (t),10476.0
2000,沁阳市,qinyangshi,Corn,Yield (t),140916.0
2000,孟州市,mengzhoushi,Corn,Yield (t),97455.0
2000,修武县,xiuwuxian,Corn,Yield (t),48916.0
2000,博爱县,boaixian,Corn,Yield (t),85581.0
2000,武陟县,wuzhixian,Corn,Yield (t),154964.0
2000,温县,wenxian,Corn,Yield (t),114246.0
2000,市区,shiqu,Corn,Yield (t),37596.0
2000,清丰县,qingfengxian,Corn,Yield (t),151595.0
2000,南乐县,nanlexian,Corn,Yield (t),136457.0
2000,范县,fanxian,Corn,Yield (t),21377.0
2000,台前县,taiqianxian,Corn,Yield (t),34019.0
2000,濮阳县,puyangxian,Corn,Yield (t),109631.0
2000,魏都区,weiduqu,Corn,Yield (t),17076.0
2000,禹州市,yuzhoushi,Corn,Yield (t),162803.0
2000,长葛市,changgeshi,Corn,Yield (t),175614.0
2000,许昌县,xuchangxian,Corn,Yield (t),190960.0
2000,鄢陵县,yanlingxian,Corn,Yield (t),105982.0
2000,襄城县,xiangchengxian,Corn,Yield (t),80338.0
2000,源汇区,yuanhuiqu,Corn,Yield (t),5544.0
2000,舞阳县,wuyangxian,Corn,Yield (t),25987.0
2000,临颍县,linyingxian,Corn,Yield (t),78523.0
2000,郾城县,yanchengxian,Corn,Yield (t),170065.0
2000,湖滨区,hubinqu,Corn,Yield (t),4082.0
2000,义马市,yimashi,Corn,Yield (t),3331.0
2000,灵宝市,lingbaoshi,Corn,Yield (t),67062.0
2000,渑池县,minchixian,Corn,Yield (t),22825.0
2000,陕县,shanxian,Corn,Yield (t),26194.0
2000,卢氏县,lushixian,Corn,Yield (t),31240.0
2000,宛城区,wanchengqu,Corn,Yield (t),48144.0
2000,卧龙区,wolongqu,Corn,Yield (t),52377.0
2000,邓州市,dengzhoushi,Corn,Yield (t),49630.0
2000,南召县,nanzhaoxian,Corn,Yield (t),33921.0
2000,方城县,fangchengxian,Corn,Yield (t),95800.0
2000,西峡县,xixiaxian,Corn,Yield (t),32619.0
2000,镇平县,zhenpingxian,Corn,Yield (t),92420.0
2000,内乡县,neixiangxian,Corn,Yield (t),47275.0
2000,淅川县,xichuanxian,Corn,Yield (t),42742.0
2000,社旗县,sheqixian,Corn,Yield (t),51822.0
2000,唐河县,tanghexian,Corn,Yield (t),91253.0
2000,新野县,xinyexian,Corn,Yield (t),18172.0
2000,桐柏县,tongbaixian,Corn,Yield (t),3934.0
2000,梁园区,liangyuanqu,Corn,Yield (t),51689.0
2000,睢阳区,suiyangqu,Corn,Yield (t),114644.0
2000,永城市,yongchengshi,Corn,Yield (t),228275.0
2000,民权县,minquanxian,Corn,Yield (t),49445.0
2000,睢县,suixian,Corn,Yield (t),104739.0
2000,宁陵县,ninglingxian,Corn,Yield (t),33291.0
2000,柘城县,zhechengxian,Corn,Yield (t),64970.0
2000,虞城县,yuchengxian,Corn,Yield (t),156937.0
2000,夏邑县,xiayixian,Corn,Yield (t),226189.0
2000,狮河区,shihequ,Corn,Yield (t),78.0
2000,平桥区,pingqiaoqu,Corn,Yield (t),20270.0
2000,息县,xixian,Corn,Yield (t),26201.0
2000,淮滨县,huaibinxian,Corn,Yield (t),12059.0
2000,潢川县,huangchuanxian,Corn,Yield (t),159.0
2000,固始县,gushixian,Corn,Yield (t),18340.0
2000,商城县,shangchengxian,Corn,Yield (t),481.0
2000,罗山县,luoshanxian,Corn,Yield (t),381.0
2000,新县,xinxian,Corn,Yield (t),52.0
2000,川汇区,chuanhuiqu,Corn,Yield (t),5393.0
2000,项城市,xiangchengshi,Corn,Yield (t),106322.0
2000,扶沟县,fugouxian,Corn,Yield (t),25339.0
2000,西华县,xihuaxian,Corn,Yield (t),75421.0
2000,商水县,shangshuixian,Corn,Yield (t),141273.0
2000,太康县,taikangxian,Corn,Yield (t),146524.0
2000,鹿邑县,luyixian,Corn,Yield (t),141471.0
2000,郸城县,danchengxian,Corn,Yield (t),147325.0
2000,淮阳县,huaiyangxian,Corn,Yield (t),63433.0
2000,沈丘县,shenqiuxian,Corn,Yield (t),163851.0
2000,驿城区,yichengqu,Corn,Yield (t),22865.0
2000,确山县,queshanxian,Corn,Yield (t),119706.0
2000,泌阳县,miyangxian,Corn,Yield (t),45413.0
2000,遂平县,suipingxian,Corn,Yield (t),158553.0
2000,西平县,xipingxian,Corn,Yield (t),97805.0
2000,上蔡县,shangcaixian,Corn,Yield (t),135226.0
2000,汝南县,runanxian,Corn,Yield (t),80625.0
2000,平舆县,pingyuxian,Corn,Yield (t),50557.0
2000,新蔡县,xincaixian,Corn,Yield (t),41545.0
2000,正阳县,zhengyangxian,Corn,Yield (t),19054.0
2000,中原区,zhongyuanqu,Corn,Unit yield (Kg/ha),5278.0
2000,二七区,erqiqu,Corn,Unit yield (Kg/ha),3315.0
2000,管城区,guanchengqu,Corn,Unit yield (Kg/ha),4978.0
2000,金水区,jinshuiqu,Corn,Unit yield (Kg/ha),5310.0
2000,上街区,shangjiequ,Corn,Unit yield (Kg/ha),5191.0
2000,邙山区,mangshanqu,Corn,Unit yield (Kg/ha),4813.0
2000,巩义市,gongyishi,Corn,Unit yield (Kg/ha),3902.0
2000,荥阳市,yingyangshi,Corn,Unit yield (Kg/ha),4702.0
2000,新密市,xinmishi,Corn,Unit yield (Kg/ha),4172.0
2000,新郑市,xinzhengshi,Corn,Unit yield (Kg/ha),5189.0
2000,登封市,dengfengshi,Corn,Unit yield (Kg/ha),4543.0
2000,中牟县,zhongmouxian,Corn,Unit yield (Kg/ha),5518.0
2000,郊区,jiaoqu,Corn,Unit yield (Kg/ha),5643.0
2000,杞县,qixian,Corn,Unit yield (Kg/ha),4926.0
2000,通许县,tongxuxian,Corn,Unit yield (Kg/ha),4678.0
2000,尉氏县,weishixian,Corn,Unit yield (Kg/ha),5203.0
2000,开封县,kaifengxian,Corn,Unit yield (Kg/ha),5652.0
2000,兰考县,lankaoxian,Corn,Unit yield (Kg/ha),4705.0
2000,吉利区,jiliqu,Corn,Unit yield (Kg/ha),5583.0
2000,洛龙区,luolongqu,Corn,Unit yield (Kg/ha),5665.0
2000,偃师市,yanshishi,Corn,Unit yield (Kg/ha),5779.0
2000,孟津县,mengjinxian,Corn,Unit yield (Kg/ha),4639.0
2000,新安县,xinanxian,Corn,Unit yield (Kg/ha),4116.0
2000,栾川县,luanchuanxian,Corn,Unit yield (Kg/ha),5120.0
2000,嵩县,songxian,Corn,Unit yield (Kg/ha),5051.0
2000,汝阳县,ruyangxian,Corn,Unit yield (Kg/ha),5129.0
2000,宜阳县,yiyangxian,Corn,Unit yield (Kg/ha),5376.0
2000,洛宁县,luoningxian,Corn,Unit yield (Kg/ha),6405.0
2000,伊川县,yichuanxian,Corn,Unit yield (Kg/ha),5391.0
2000,新华区,xinhuaqu,Corn,Unit yield (Kg/ha),2854.0
2000,卫东区,weidongqu,Corn,Unit yield (Kg/ha),4325.0
2000,石龙区,shilongqu,Corn,Unit yield (Kg/ha),2429.0
2000,湛河区,zhanhequ,Corn,Unit yield (Kg/ha),3285.0
2000,舞钢市,wugangshi,Corn,Unit yield (Kg/ha),3987.0
2000,汝州市,ruzhoushi,Corn,Unit yield (Kg/ha),4063.0
2000,宝丰县,baofengxian,Corn,Unit yield (Kg/ha),3535.0
2000,叶县,yexian,Corn,Unit yield (Kg/ha),4025.0
2000,鲁山县,lushanxian,Corn,Unit yield (Kg/ha),2770.0
2000,郏县,jiaxian,Corn,Unit yield (Kg/ha),5169.0
2000,铁西区,tiexiqu,Corn,Unit yield (Kg/ha),4286.0
2000,郊区,jiaoqu,Corn,Unit yield (Kg/ha),5540.0
2000,林州市,linzhoushi,Corn,Unit yield (Kg/ha),3641.0
2000,安阳县,anyangxian,Corn,Unit yield (Kg/ha),5430.0
2000,汤阴县,tangyinxian,Corn,Unit yield (Kg/ha),5772.0
2000,滑县,huaxian,Corn,Unit yield (Kg/ha),6625.0
2000,内黄县,neihuangxian,Corn,Unit yield (Kg/ha),5302.0
2000,郊区,jiaoqu,Corn,Unit yield (Kg/ha),4850.0
2000,浚县,junxian,Corn,Unit yield (Kg/ha),6100.0
2000,淇县,qixian,Corn,Unit yield (Kg/ha),4822.0
2000,北站区,beizhanqu,Corn,Unit yield (Kg/ha),6172.0
2000,郊区,jiaoqu,Corn,Unit yield (Kg/ha),7551.0
2000,卫辉市,weihuishi,Corn,Unit yield (Kg/ha),4352.0
2000,辉县市,huixianshi,Corn,Unit yield (Kg/ha),5216.0
2000,新乡县,xinxiangxian,Corn,Unit yield (Kg/ha),5964.0
2000,获嘉县,huojiaxian,Corn,Unit yield (Kg/ha),7328.0
2000,原阳县,yuanyangxian,Corn,Unit yield (Kg/ha),5160.0
2000,延津县,yanjinxian,Corn,Unit yield (Kg/ha),6037.0
2000,封丘县,fengqiuxian,Corn,Unit yield (Kg/ha),6708.0
2000,长垣县,changyuanxian,Corn,Unit yield (Kg/ha),5453.0
2000,解放区,jiefangqu,Corn,Unit yield (Kg/ha),3656.0
2000,中站区,zhongzhanqu,Corn,Unit yield (Kg/ha),4103.0
2000,马村区,macunqu,Corn,Unit yield (Kg/ha),6256.0
2000,山阳区,shanyangqu,Corn,Unit yield (Kg/ha),5756.0
2000,沁阳市,qinyangshi,Corn,Unit yield (Kg/ha),7934.0
2000,孟州市,mengzhoushi,Corn,Unit yield (Kg/ha),7704.0
2000,修武县,xiuwuxian,Corn,Unit yield (Kg/ha),6505.0
2000,博爱县,boaixian,Corn,Unit yield (Kg/ha),8943.0
2000,武陟县,wuzhixian,Corn,Unit yield (Kg/ha),8891.0
2000,温县,wenxian,Corn,Unit yield (Kg/ha),8074.0
2000,市区,shiqu,Corn,Unit yield (Kg/ha),7372.0
2000,清丰县,qingfengxian,Corn,Unit yield (Kg/ha),7520.0
2000,南乐县,nanlexian,Corn,Unit yield (Kg/ha),7278.0
2000,范县,fanxian,Corn,Unit yield (Kg/ha),3172.0
2000,台前县,taiqianxian,Corn,Unit yield (Kg/ha),5698.0
2000,濮阳县,puyangxian,Corn,Unit yield (Kg/ha),4299.0
2000,魏都区,weiduqu,Corn,Unit yield (Kg/ha),7797.0
2000,禹州市,yuzhoushi,Corn,Unit yield (Kg/ha),5504.0
2000,长葛市,changgeshi,Corn,Unit yield (Kg/ha),7943.0
2000,许昌县,xuchangxian,Corn,Unit yield (Kg/ha),7157.0
2000,鄢陵县,yanlingxian,Corn,Unit yield (Kg/ha),6558.0
2000,襄城县,xiangchengxian,Corn,Unit yield (Kg/ha),6700.0
2000,源汇区,yuanhuiqu,Corn,Unit yield (Kg/ha),3797.0
2000,舞阳县,wuyangxian,Corn,Unit yield (Kg/ha),1009.0
2000,临颍县,linyingxian,Corn,Unit yield (Kg/ha),5791.0
2000,郾城县,yanchengxian,Corn,Unit yield (Kg/ha),4586.0
2000,湖滨区,hubinqu,Corn,Unit yield (Kg/ha),4297.0
2000,义马市,yimashi,Corn,Unit yield (Kg/ha),3965.0
2000,灵宝市,lingbaoshi,Corn,Unit yield (Kg/ha),3795.0
2000,渑池县,minchixian,Corn,Unit yield (Kg/ha),4298.0
2000,陕县,shanxian,Corn,Unit yield (Kg/ha),4330.0
2000,卢氏县,lushixian,Corn,Unit yield (Kg/ha),3271.0
2000,宛城区,wanchengqu,Corn,Unit yield (Kg/ha),5521.0
2000,卧龙区,wolongqu,Corn,Unit yield (Kg/ha),4904.0
2000,邓州市,dengzhoushi,Corn,Unit yield (Kg/ha),4875.0
2000,南召县,nanzhaoxian,Corn,Unit yield (Kg/ha),4434.0
2000,方城县,fangchengxian,Corn,Unit yield (Kg/ha),4783.0
2000,西峡县,xixiaxian,Corn,Unit yield (Kg/ha),3820.0
2000,镇平县,zhenpingxian,Corn,Unit yield (Kg/ha),5495.0
2000,内乡县,neixiangxian,Corn,Unit yield (Kg/ha),4533.0
2000,淅川县,xichuanxian,Corn,Unit yield (Kg/ha),3598.0
2000,社旗县,sheqixian,Corn,Unit yield (Kg/ha),4834.0
2000,唐河县,tanghexian,Corn,Unit yield (Kg/ha),4085.0
2000,新野县,xinyexian,Corn,Unit yield (Kg/ha),4379.0
2000,桐柏县,tongbaixian,Corn,Unit yield (Kg/ha),3711.0
2000,梁园区,liangyuanqu,Corn,Unit yield (Kg/ha),6560.0
2000,睢阳区,suiyangqu,Corn,Unit yield (Kg/ha),5876.0
2000,永城市,yongchengshi,Corn,Unit yield (Kg/ha),5970.0
2000,民权县,minquanxian,Corn,Unit yield (Kg/ha),5061.0
2000,睢县,suixian,Corn,Unit yield (Kg/ha),6216.0
2000,宁陵县,ninglingxian,Corn,Unit yield (Kg/ha),5404.0
2000,柘城县,zhechengxian,Corn,Unit yield (Kg/ha),5235.0
2000,虞城县,yuchengxian,Corn,Unit yield (Kg/ha),5641.0
2000,夏邑县,xiayixian,Corn,Unit yield (Kg/ha),6649.0
2000,狮河区,shihequ,Corn,Unit yield (Kg/ha),3900.0
2000,平桥区,pingqiaoqu,Corn,Unit yield (Kg/ha),8273.0
2000,息县,xixian,Corn,Unit yield (Kg/ha),3072.0
2000,淮滨县,huaibinxian,Corn,Unit yield (Kg/ha),3993.0
2000,潢川县,huangchuanxian,Corn,Unit yield (Kg/ha),5300.0
2000,固始县,gushixian,Corn,Unit yield (Kg/ha),5166.0
